시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
성북구,11290000060,장위1동어린이집,국공립,정상,2754.0,서울특별시 성북구 월계로32길 15 (장위동),02-909-3638,02-909-3623,장위1동어린이집 키즈노트,4,168.0,0,7,9,39,27,37.61887238,127.0447051,미운영,1998-08-01,,,,2025-06-04,야간연장형,2,2,2,0,0,0,0,0,0,6,6,10,11,0,0,0,0,0,0,27,43.0,43.0,0.0,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:23.0
노원구,11350000141,상계2동어린이집,국공립,정상,1693.0,서울특별시 노원구 상계로3길 38-17,02-939-3696,02-939-3695,cafe.daum.net/sg2dch,6,248.0,1,16,19,96,70,37.65846326,127.0633098,미운영,1998-08-01,,,,2025-06-04,"장애아통합,야간연장형",2,2,2,1,1,1,0,0,4,13,6,10,14,7,11,14,0,0,8,70,69.0,6.0,6.0,13.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2025-06-04 22:15:53.0
강서구,11500000112,초록어린이집,국공립,정상,7676.0,서울특별시 강서구 초록마을로 81 (화곡동),02-2607-0359,02-2607-0329,,5,250.0,2,12,12,67,50,37.5409165,126.8510676,미운영,1998-08-01,,,,2025-06-04,야간연장형,0,0,2,1,0,0,1,1,0,5,0,0,11,15,0,0,3,21,0,50,11.0,0.0,44.0,11.0,33.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:16:44.0
서초구,11650000071,서울성모병원어린이집,직장,정상,6591.0,서울특별시 서초구 반포대로 222 서울성모병원 내 별관 2층 어린이집 (반포동),02-2258-8180,02-2258-8188,,5,255.0,1,11,13,84,37,37.50063401,127.0051789,미운영,1998-08-01,,,,2025-06-04,야간연장형,0,3,3,1,1,1,1,0,0,10,0,9,11,5,3,9,0,0,0,37,100.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,2025-06-04 22:17:41.0
종로구,11110000014,부암어린이집,국공립,정상,3019.0,서울특별시 종로구 세검정로6다길 10-7,02-396-6226,02-396-6227,https://buarm.kidsnote.ac,5,302.0,3,10,26,92,79,37.60152236,126.9630733,미운영,1998-07-29,,,,2025-06-04,"장애아통합,야간연장형",0,2,2,2,1,1,0,0,6,14,0,10,14,15,15,12,0,0,13,79,20.0,20.0,25.0,10.0,25.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,2025-06-04 22:14:09.0
구로구,11530000183,한양키즈어린이집,민간,정상,8325.0,"서울특별시 구로구 구일로2길 60 (구로동, 구일우성아파트 관리동)",02-867-2425,02-867-2425,,3,126.0,0,5,11,27,26,37.489757168119056,126.8770793476246,미운영,1998-07-14,,,,2025-06-04,일반,2,2,2,0,0,0,0,0,0,6,4,10,12,0,0,0,0,0,0,26,13.0,13.0,75.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:16:52.0
영등포구,11560000142,건강한현대어린이집,민간,정상,7376.0,서울특별시 영등포구 도신로 31 현대아파트 관리동,02-836-0073,02-836-0073,kkhank,7,200.0,2,12,21,75,57,37.50501639566922,126.89558869134808,미운영,1998-07-02,,,,2025-06-04,일반,4,3,3,0,0,0,3,0,0,13,11,12,21,0,0,0,13,0,0,57,41.0,0.0,18.0,24.0,18.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2025-06-04 22:17:11.0
성동구,11200000041,구립 단비어린이집,국공립,정상,4804.0,서울특별시 성동구 용답중앙길 49 (용답동),02-2249-3215,070-8260-0384,,5,183.0,1,12,8,57,12,37.56476418,127.0517421,미운영,1998-06-30,,,,2025-06-04,일반,1,1,1,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,0,12,60.0,0.0,20.0,0.0,20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:14:40.0
동작구,11590000112,청호숲어린이집,민간,정상,6986.0,"서울특별시 동작구 서달로2길 29 103동(흑석동, 청호아파트)",02-826-1076,070-8244-1076,www.cafe.naver.com/cheong2012,5,256.0,1,10,7,39,11,37.50141673085332,126.96315470587416,운영,1998-06-28,,,,2025-06-04,"야간연장형,시간제보육",1,2,1,0,0,0,1,1,0,6,0,5,3,0,0,0,3,0,0,11,20.0,20.0,60.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:17:21.0
송파구,11710000223,딩동댕장미어린이집,가정,정상,5504.0,"서울특별시 송파구 올림픽로35길 104 18동 107(신천동, 장미아파트)",02-418-6813,02-418-6813,,4,59.0,0,5,12,19,18,37.51981888983273,127.09930083155344,미운영,1998-06-20,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,5,9,4,0,0,0,0,0,0,18,70.0,0.0,20.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2025-06-04 22:18:02.0
강서구,11500000161,까치산어린이집,국공립,정상,7757.0,서울특별시 강서구 강서로12길 29-10,02-2699-2181,02-2607-8169,,5,450.0,1,8,12,79,49,37.53236233,126.8484992,미운영,1998-06-15,,,,2025-06-04,야간연장형,0,1,2,1,1,1,0,0,0,6,0,5,12,11,11,10,0,0,0,49,0.0,10.0,40.0,20.0,30.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:16:43.0
광진구,11215000121,솔로몬어린이집,민간,정상,4906.0,서울특별시 광진구 긴고랑로7길 73 (중곡동),02-469-9976,02-466-9976,http://isolomon22.co.kr,5,219.0,4,14,11,82,35,37.566563,127.080666,운영,1998-06-11,,,,2025-06-04,야간연장형,0,4,2,1,0,0,4,4,0,15,0,8,7,5,0,0,3,12,0,35,25.0,63.0,0.0,0.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 20:14:52.0
구로구,11530000265,예쁜튼튼어린이집,민간,정상,8300.0,서울특별시 구로구 구로중앙로26가길 11-5 (구로동),02-838-8850,02-838-6650,,6,377.0,2,16,9,71,26,37.50151339,126.8875864,미운영,1998-06-11,,,,2025-06-04,일반,1,1,1,1,0,1,5,4,0,14,3,0,0,0,0,0,6,17,0,26,83.0,0.0,0.0,0.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:16:52.0
도봉구,11320000038,쌍문삼성어린이집,민간,정상,1442.0,서울특별시 도봉구 노해로 238 쌍문삼성어린이집 (쌍문동),02-994-2476,02-994-2443,,5,412.0,3,24,20,156,61,37.65098212,127.0344892,미운영,1998-06-11,,,,2025-06-04,일반,0,0,2,2,1,2,0,0,0,7,0,0,10,14,13,24,0,0,0,61,25.0,58.0,8.0,8.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,2025-06-04 22:15:41.0
노원구,11350000182,푸른숲어린이집,민간,정상,1828.0,서울특별시 노원구 노원로1길 85-10,02-949-0570,02-949-0571,www.prslove.com,6,155.0,1,11,14,46,38,37.62020554,127.0826994,운영,1998-06-08,,,,2025-06-04,야간연장형,3,2,3,0,0,0,3,3,0,14,4,8,13,0,0,0,4,9,0,38,64.0,27.0,0.0,0.0,9.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:15:53.0
서초구,11650000078,서초연꽃어린이집,국공립,정상,6638.0,서울특별시 서초구 사임당로19길 51 (서초동),02-521-1750,02-521-1752,,7,382.0,1,16,26,162,117,37.49191152,127.0169783,미운영,1998-06-08,,,,2025-06-04,야간연장형,3,3,3,2,2,2,0,1,0,16,9,15,21,25,24,23,0,0,0,117,30.0,5.0,15.0,5.0,45.0,1.0,20.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,26.0,2025-06-04 22:17:41.0
관악구,11620000013,구립새들어린이집,국공립,정상,8707.0,서울특별시 관악구 관천로16길 55 (신림동)  [신림동],02-888-2601,02-875-2608,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11620000013,6,225.0,4,13,14,88,49,37.4877511324,126.9264540039,미운영,1998-06-01,,,,2025-06-04,"장애아통합,야간연장형",3,3,3,2,0,1,0,3,1,16,5,8,14,0,0,10,0,12,0,49,27.0,27.0,46.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:17:31.0
서대문구,11410000017,연희어린이집,국공립,정상,3661.0,서울특별시 서대문구 가좌로 16-16,02-333-0406,02-333-0476,http://cafe.naver.com/kid1004y,4,168.0,1,8,10,59,20,37.57706771,126.9342675,미운영,1998-06-01,,,,2025-06-04,야간연장형,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,9,11,0,20,43.0,29.0,14.0,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:16:11.0
광진구,11215000053,구립 중앙어린이집,국공립,정상,5063.0,서울특별시 광진구 자양로13다길 31 (자양동),02-446-9066,02-446-9055,,5,278.0,1,20,15,96,59,37.53294,127.07809,미운영,1998-06-01,,,,2025-06-04,"장애아통합,야간연장형",2,2,3,2,0,0,0,5,1,15,6,10,15,11,0,0,0,17,0,59,8.0,17.0,33.0,17.0,25.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2025-06-04 20:14:52.0
중랑구,11260000248,금성어린이집,민간,정상,2175.0,서울특별시 중랑구 상봉로12길 44 (망우동),02-492-2808,02-492-2808,네이버 금성어린이집,5,131.0,0,8,8,49,22,37.590856224178935,127.09603003315722,운영,1998-05-25,,,,2025-06-04,야간연장형,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,6,16,0,22,0.0,33.0,17.0,0.0,50.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:15:11.0
관악구,11620000249,푸른어린이집,법인?단체등,정상,8792.0,서울특별시 관악구 낙성대로3길 15 (봉천동)  [낙성대동],02-877-3486,02-877-3487,,7,259.0,2,16,11,96,31,37.4750882695,126.9600428758,운영,1998-05-12,,,,2025-06-04,일반,0,2,2,0,0,0,5,3,0,12,0,0,6,0,0,0,5,20,0,31,43.0,29.0,14.0,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:17:31.0
동작구,11590000024,구립큰나무어린이집,국공립,정상,7030.0,서울특별시 동작구 사당로2가길 219 (사당동),02-585-0700,02-585-0703,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11590000024,5,308.0,1,16,14,79,63,37.48563781,126.9669567,미운영,1998-05-07,,,,2025-06-04,"야간연장형,휴일보육",0,2,2,2,0,1,0,1,0,8,0,8,13,12,0,14,0,16,0,63,9.0,27.0,18.0,27.0,18.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:17:21.0
영등포구,11560000118,성모어린이집,직장,정상,7345.0,서울특별시 영등포구 63로 10,02-3779-1970,0504-489-6864,https://moamom150.kiznet.co.kr/,3,82.0,2,8,6,20,5,37.5179933,126.9360868,미운영,1998-04-29,,,,2025-06-04,야간연장형,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,4,0,0,5,33.0,0.0,67.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2025-06-04 22:17:11.0
구로구,11530000150,바우솔어린이집,민간,정상,8310.0,서울특별시 구로구 구로동로25길 33-10,02-856-1101,02-857-6353,,6,216.0,1,15,8,79,26,37.49012911,126.8818977,운영,1998-04-23,,,,2025-06-04,야간연장형,0,1,2,1,0,0,2,3,0,9,0,0,0,7,0,0,2,17,0,26,0.0,50.0,0.0,25.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:52.0
도봉구,11320000106,두발로어린이집,사회복지법인,정상,1487.0,서울특별시 도봉구 덕릉로62길 25 (창동),02-999-2855,02-999-2866,http://cafe.daum.net/DOOBALRO,3,147.0,0,7,17,33,19,37.64033597,127.041388,운영,1998-04-13,,,,2025-06-04,장애아전문,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,19,19,20.0,40.0,0.0,0.0,40.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2025-06-04 22:15:41.0
영등포구,11560000066,한신또래어린이집,가정,정상,7204.0,"서울특별시 영등포구 양평로24길 9 105동 101호(양평동5가, 한신아파트)",02-2634-0993,,,3,54.0,2,4,6,20,15,37.54013232,126.8921478,미운영,1998-04-03,,,,2025-06-04,일반,1,2,1,0,0,0,0,0,0,4,3,7,5,0,0,0,0,0,0,15,20.0,0.0,20.0,0.0,60.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:17:12.0
강동구,11740000106,열린삐아제 어린이집,가정,정상,5269.0,"서울특별시 강동구 고덕로62길 29 101동 105호(명일동, 명일삼환아파트)",02-428-3223,02-428-3223,,3,57.0,1,4,8,20,20,37.5543186825,127.1542257523,미운영,1998-04-02,,,,2025-06-04,야간연장형,3,3,1,0,0,0,2,0,0,9,5,8,7,0,0,0,0,0,0,20,0.0,0.0,29.0,29.0,43.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:18:12.0
서초구,11650000086,성분도어린이집,국공립,정상,6705.0,서울특별시 서초구 방배로 40 .,02-522-0290,02-522-0295,,5,167.0,1,8,8,70,17,37.47842343,126.999982,미운영,1998-04-01,,,,2025-06-04,"장애아통합,야간연장형",1,3,2,1,0,0,1,1,1,10,3,0,5,6,0,0,0,0,3,17,83.0,17.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:17:41.0
관악구,11620000075,푸른솔어린이집,민간,정상,8793.0,"서울특별시 관악구 낙성대역길 67 1,2층 (봉천동)  [인헌동]",02-871-1215,02-871-1215,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11620000075,6,275.0,2,7,10,64,26,37.47515812,126.9626827,운영,1998-04-01,,,,2025-06-04,야간연장형,1,1,1,0,0,0,4,2,0,9,0,0,7,0,0,0,8,11,0,26,57.0,14.0,0.0,0.0,29.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:17:31.0
서초구,11650000073,서초한별어린이집,국공립,정상,6778.0,서울특별시 서초구 마방로2길 15-9,02-579-1850,02-572-0006,https://blog.naver.com/sechohanstar,11,386.0,1,20,17,117,59,37.47330288,127.0396431,미운영,1998-04-01,,,,2025-06-04,야간연장형,3,2,4,1,0,0,0,2,0,12,6,10,25,10,0,0,0,8,0,59,57.0,29.0,7.0,7.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2025-06-04 22:17:41.0
광진구,11215000036,구립 동서울어린이집,국공립,정상,5033.0,서울특별시 광진구 광나루로44길 23 (구의동),02-456-7295,02-456-7295,dseoul8813@naver.com,7,472.0,1,19,20,96,58,37.54314900194278,127.09146080786256,미운영,1998-03-31,,,,2025-06-04,"장애아통합,야간연장형",0,2,3,1,0,1,0,1,2,10,0,9,18,9,0,9,0,7,6,58,25.0,19.0,38.0,19.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2025-06-04 20:14:52.0
중구,11140000018,영락교회어린이집,법인?단체등,정상,4552.0,서울특별시 중구 수표로 33 (저동2가),02-2266-5878,02-2263-2730,,3,272.0,1,16,11,49,21,37.5632088,126.9891675,미운영,1998-03-31,,,,2025-06-04,야간연장형,2,2,2,2,0,0,1,0,0,9,4,6,11,0,0,0,0,0,0,21,50.0,25.0,25.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:14:19.0
은평구,11380000208,서문교회부설어린이집,민간,정상,3457.0,서울특별시 은평구 가좌로10길 10 (응암동),02-309-7983,02-306-8598,,4,294.0,2,8,8,94,17,37.59157269,126.9167712,운영,1998-03-28,,,,2025-06-04,일반,1,1,0,0,0,0,2,2,0,6,0,0,0,0,0,0,5,12,0,17,25.0,25.0,25.0,25.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:02.0
성동구,11200000013,구립 연꽃어린이집,국공립,정상,4736.0,서울특별시 성동구 한림말길 16-5,02-2282-1105,02-2282-1103,http://cafe.daum.net/yeunkot,7,301.0,1,11,20,120,78,37.54043785,127.012716,미운영,1998-03-26,,,,2025-06-04,"장애아통합,야간연장형",2,3,4,1,0,0,0,1,2,13,6,15,28,16,0,0,0,7,6,78,31.0,6.0,13.0,13.0,38.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2025-06-04 22:14:40.0
강남구,11680000007,성아어린이집,국공립,정상,6301.0,서울특별시 강남구 논현로32길 16 성아어린이집 (도곡동),02-575-8323,02-575-8325,http://gncare.go.kr/gsunga,7,256.0,3,20,28,128,107,37.48406366,127.0435805,미운영,1998-03-26,,,,2025-06-04,"장애아통합,야간연장형",0,3,4,2,1,1,0,0,4,15,0,15,28,23,20,12,0,0,9,107,48.0,19.0,10.0,10.0,14.0,1.0,18.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,29.0,2025-06-04 09:26:13.0
성북구,11290000101,밤비어린이집,가정,정상,2780.0,"서울특별시 성북구 화랑로48길 16 107동 104호(석관동, 두산아파트)",02-957-8035,02-957-8035,,4,88.0,0,5,11,20,15,37.61263317,127.0687712,미운영,1998-03-25,,,,2025-06-04,야간연장형,3,2,1,0,0,0,3,0,0,9,5,4,6,0,0,0,0,0,0,15,30.0,10.0,40.0,0.0,20.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2025-06-04 22:15:22.0
중랑구,11260000152,뉴솔로몬어린이집,민간,정상,2180.0,서울특별시 중랑구 용마공원로5길 15 (망우동),02-495-0101,02-495-0101,,5,192.0,1,7,5,62,16,37.59537635,127.1016492,운영,1998-03-18,,,,2025-06-04,일반,0,1,2,0,0,0,2,3,0,8,0,0,0,0,0,0,5,11,0,16,33.0,0.0,0.0,0.0,67.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2025-06-04 22:15:11.0
동대문구,11230000138,그린어린이집,법인?단체등,정상,2500.0,서울특별시 동대문구 망우로 82,02-2213-7273,02-2213-7276,키즈노트,7,385.0,1,16,12,70,34,37.58929979,127.0645396,미운영,1998-03-17,,,,2025-06-04,"일반,시간제보육",3,2,2,1,0,0,0,2,0,10,3,7,10,0,0,0,0,14,0,34,29.0,0.0,14.0,43.0,14.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:15:00.0
금천구,11545000081,꿈동산 어린이집,법인?단체등,정상,8570.0,서울특별시 금천구 독산로 106 (시흥동),02-896-5588,02-895-2007,https://dreamds.kidsnote.ac,5,183.0,1,8,5,52,5,37.45674816,126.905767,미운영,1998-03-16,,,,2025-06-04,일반,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,5,50.0,0.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2025-06-04 22:17:00.0
종로구,11110000040,숭인어린이집,국공립,정상,3108.0,서울특별시 종로구 지봉로 86 (숭인동),02-743-7527,02-743-7528,,4,329.0,1,9,13,52,48,37.57781735,127.0156145,미운영,1998-03-16,,,,2025-06-04,야간연장형,2,2,2,0,0,0,0,2,0,8,6,10,14,0,0,0,0,18,0,48,20.0,40.0,10.0,0.0,30.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:14:09.0
강동구,11740000179,아기둥지어린이집,가정,정상,5315.0,"서울특별시 강동구 양재대로123길 30 102동 107호(천호동, 강동이루미아파트)",02-476-7934,02-476-7934,,3,87.0,1,4,8,20,20,37.54375185,127.1403718,미운영,1998-03-12,,,,2025-06-04,"야간연장형,24시간",4,2,1,0,0,0,4,0,0,11,4,10,6,0,0,0,0,0,0,20,17.0,50.0,17.0,0.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:18:11.0
강동구,11740000092,피터팬어린이집,가정,정상,5305.0,서울특별시 강동구 구천면로64길 6 2층 (천호동 18-47호 2층),02-483-7259,02-483-7259,cafe.daum.net/peterpanfamily,3,92.0,0,4,6,20,13,37.54875104,127.1387866,운영,1998-03-12,,,,2025-06-04,야간연장형,2,3,3,0,0,0,2,0,0,10,2,0,9,0,0,0,2,0,0,13,0.0,20.0,20.0,0.0,60.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:18:12.0
영등포구,11560000184,참고은어린이집,민간,정상,7410.0,서울특별시 영등포구 도림로47길 18-1 (대림동),02-849-3747,02-841-3747,http://cafe.daum.net/goeun77,5,96.0,0,16,6,28,14,37.49667715766925,126.90030462055184,미운영,1998-03-04,,,,2025-06-04,일반,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,7,7,0,14,20.0,20.0,20.0,0.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:17:12.0
관악구,11620000084,서울대학교어린이보육지원센터 백학어린이집,직장,정상,8826.0,서울특별시 관악구 관악로 1 (봉천동) [낙성대동],02-880-5767,02-874-5768,kidshome.snu.ac.kr,12,720.0,1,29,41,230,125,37.46761613,126.9628638,미운영,1998-03-04,,,,2025-06-04,일반,0,12,10,0,0,0,0,0,0,22,0,57,68,0,0,0,0,0,0,125,41.0,13.0,38.0,3.0,6.0,1.0,32.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,41.0,2025-06-04 22:17:31.0
성북구,11290000212,사랑나무 어린이집,가정,정상,2740.0,"서울특별시 성북구 오패산로3길 17 103동 103호(하월곡동, 동신아파트)",02-942-0179,02-6280-4938,http://.cafe.naver.com.9420179/,4,54.0,0,4,8,19,17,37.604136572883576,127.03541377704104,미운영,1998-03-02,,,,2025-06-04,일반,2,3,0,0,0,0,1,0,0,6,5,9,0,0,0,0,3,0,0,17,43.0,29.0,14.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:15:22.0
종로구,11110000039,종로구청직장어린이집,직장,정상,3152.0,서울특별시 종로구 종로1길 36 대림빌딩,02-720-5852,02-725-5852,http://www.puruni.com/jr,3,100.0,0,16,12,35,22,37.5734646273137,126.97914844618096,미운영,1998-03-02,,,,2025-06-04,야간연장형,0,2,2,0,0,0,0,2,0,6,0,5,7,0,0,0,0,10,0,22,33.0,11.0,11.0,11.0,33.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,2025-06-04 22:14:09.0
동작구,11590000055,구립은하어린이집,국공립,정상,7059.0,서울특별시 동작구 여의대방로22아길 77,02-821-0421,02-817-7882,iseoul.seoul.go.kr/homepage/main.do?stCode=11590000055,5,467.0,2,21,11,82,34,37.495829390118885,126.92510350113989,미운영,1998-03-02,,,,2025-06-04,"장애아통합,야간연장형",0,2,2,1,0,0,0,1,1,7,0,5,13,7,0,0,0,8,1,34,75.0,13.0,13.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:17:21.0
송파구,11710000016,송파구청어린이집,직장,정상,5552.0,서울특별시 송파구 올림픽로 326 (신천동),02-2147-4268,02-2147-3947,http://cafe.naver.com/songpakids,6,298.0,1,10,16,84,60,37.5146318,127.1061619,미운영,1998-03-02,,,,2025-06-04,일반,0,3,2,1,1,1,0,0,0,8,0,15,15,11,5,14,0,0,0,60,31.0,8.0,15.0,23.0,23.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2025-06-04 22:18:02.0
마포구,11440000031,행화어린이집,국공립,정상,4129.0,"서울특별시 마포구 마포대로 195 아현동, 마포래미안푸르지오 2단지 어린이집",02-393-0409,02-393-0332,,5,174.0,1,8,13,55,44,37.55392866191846,126.95464669800128,미운영,1998-03-02,,,,2025-06-04,야간연장형,2,2,4,0,0,0,0,0,0,8,6,10,28,0,0,0,0,0,0,44,10.0,10.0,30.0,20.0,30.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:16:22.0
서초구,11650000082,까리따스어린이집,법인?단체등,정상,6760.0,서울특별시 서초구 남부순환로 2124 (방배동),02-581-9004,02-586-9004,cafe.daum.net/caritas3274,13,605.0,3,34,42,202,169,37.47454255,126.9842375,운영,1998-03-01,,,,2025-06-04,장애아통합,0,7,6,3,2,2,0,0,6,26,0,35,35,33,25,23,0,0,18,169,28.0,28.0,25.0,3.0,16.0,1.0,26.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,42.0,2025-06-04 22:17:41.0
송파구,11710000026,조은어린이집,국공립,정상,5789.0,서울특별시 송파구 양산로2길 38 거여6단지아파트 관리사무소 1층 조은어린이집 (거여동),02-430-5765,02-6415-5765,,3,116.0,1,8,7,39,18,37.4885065,127.1464748,미운영,1998-02-27,,,,2025-06-04,야간연장형,0,1,1,1,0,0,0,0,0,3,0,4,6,8,0,0,0,0,0,18,40.0,0.0,20.0,0.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:18:03.0
은평구,11380000022,샘물퐁퐁어린이집,민간,정상,3354.0,서울특별시 은평구 불광로 137-13 (불광동),02-358-8005,02-359-8005,cafe.daum.net/pongpongkids,3,102.0,0,7,12,30,30,37.61728878,126.9320841,미운영,1998-02-25,,,,2025-06-04,일반,3,3,2,1,0,0,1,0,0,10,6,10,14,0,0,0,0,0,0,30,33.0,33.0,22.0,0.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:16:02.0
광진구,11215000096,구립 느티나무어린이집,국공립,정상,5022.0,서울특별시 광진구 광나루로26길 39 (화양동),02-444-2544,02-444-2547,,4,131.0,1,10,12,51,28,37.54541090630658,127.07809286536164,미운영,1998-02-17,,,,2025-06-04,"장애아통합,야간연장형",0,0,1,0,0,0,4,1,1,7,0,0,8,0,0,0,12,6,2,28,33.0,11.0,44.0,11.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 20:14:52.0
